2015.04.01,00:00,1.07399,1.07990,1.07177,1.07658,108501
2015.04.02,00:00,1.07653,1.09046,1.07495,1.08783,99842
2015.04.03,00:00,1.08794,1.10259,1.08630,1.09666,57360
2015.04.05,00:00,1.09926,1.10020,1.09915,1.09940,704
2015.04.06,00:00,1.09944,1.10347,1.09087,1.09333,57212
2015.04.07,00:00,1.09333,1.09538,1.08023,1.08108,101350
2015.04.08,00:00,1.08110,1.08865,1.07623,1.07813,108331
2015.04.09,00:00,1.07812,1.07879,1.06368,1.06609,101119
2015.04.10,00:00,1.06607,1.06828,1.05669,1.05995,95884
2015.04.12,00:00,1.05910,1.05972,1.05867,1.05946,349
2015.04.13,00:00,1.05945,1.06180,1.05195,1.05667,104142
2015.04.14,00:00,1.05661,1.07064,1.05307,1.06537,105401
2015.04.15,00:00,1.06538,1.07013,1.05701,1.06781,121509
2015.04.16,00:00,1.06781,1.08168,1.06239,1.07632,140607
2015.04.17,00:00,1.07627,1.08477,1.07341,1.08034,124199
2015.04.19,00:00,1.08182,1.08197,1.08080,1.08112,590
2015.04.20,00:00,1.08112,1.08176,1.07112,1.07378,100061
2015.04.21,00:00,1.07380,1.07801,1.06588,1.07368,99616
2015.04.22,00:00,1.07367,1.07999,1.07076,1.07207,110262
2015.04.23,00:00,1.07208,1.08448,1.06650,1.08196,113518
2015.04.24,00:00,1.08205,1.08993,1.07837,1.08733,110677
2015.04.26,00:00,1.08624,1.08682,1.08585,1.08662,229
2015.04.27,00:00,1.08662,1.09257,1.08184,1.08825,97860
2015.04.28,00:00,1.08828,1.09901,1.08589,1.09781,105645
2015.04.29,00:00,1.09780,1.11869,1.09587,1.11150,134371
2015.04.30,00:00,1.11157,1.12652,1.10703,1.12125,140920
2015.05.01,00:00,1.12143,1.12892,1.11738,1.11963,88487
2015.05.03,00:00,1.11922,1.12001,1.11888,1.11932,816
2015.05.04,00:00,1.11923,1.12237,1.11217,1.11470,81719
2015.05.05,00:00,1.11465,1.12221,1.10655,1.11849,98803
2015.05.06,00:00,1.11848,1.13693,1.11738,1.13415,121846
2015.05.07,00:00,1.13416,1.13908,1.12362,1.12523,123062
2015.05.08,00:00,1.12525,1.12875,1.11787,1.12098,119534
2015.05.10,00:00,1.12003,1.12056,1.11991,1.12002,449
2015.05.11,00:00,1.12007,1.12034,1.11301,1.11510,97193
2015.05.12,00:00,1.11511,1.12780,1.11334,1.12206,99028
2015.05.13,00:00,1.12201,1.13817,1.12014,1.13482,103848
